    8.50000e+00    6.80500e+02   -2.01507e+00    2.16990e+00
    8.50000e+00    6.96500e+02   -1.68184e+00    3.17315e+00
    8.50000e+00    7.12500e+02   -1.50838e+00    3.85058e+00
    8.50000e+00    7.28500e+02   -1.12673e+00    4.43022e+00
    8.50000e+00    7.44500e+02   -1.62394e-01    5.14781e+00
    8.50000e+00    7.60500e+02    1.53536e+00    5.95167e+00
    8.50000e+00    7.76500e+02    3.77123e+00    6.46617e+00
    8.50000e+00    7.92500e+02    6.29671e+00    6.53438e+00
    2.45000e+01    8.50000e+00    2.03823e+01    4.81456e+00
    2.45000e+01    2.45000e+01    1.95174e+01    4.66828e+00
    2.45000e+01    4.05000e+01    1.85318e+01    4.48744e+00
    2.45000e+01    5.65000e+01    1.74100e+01    4.27084e+00
    2.45000e+01    7.25000e+01    1.61465e+01    4.01784e+00
    2.45000e+01    8.85000e+01    1.47468e+01    3.72786e+00
    2.45000e+01    1.04500e+02    1.32255e+01    3.39956e+00
    2.45000e+01    1.20500e+02    1.16008e+01    3.02961e+00
    2.45000e+01    1.36500e+02    9.88813e+00    2.61096e+00
    2.45000e+01    1.52500e+02    8.09535e+00    2.12935e+00
    2.45000e+01    1.68500e+02    6.21272e+00    1.55273e+00
    2.45000e+01    1.84500e+02    3.83000e+00    7.90000e-01
    2.45000e+01    2.00500e+02   -1.01000e+00   -1.70000e-01
    2.45000e+01    2.16500e+02   -9.21265e-01   -4.13034e-01
    2.45000e+01    2.32500e+02    2.00000e-02   -2.00000e-01
    2.45000e+01    2.48500e+02   -2.05000e+00   -6.00000e-02
    2.45000e+01    2.64500e+02   -2.19968e+00   -6.54890e-01
    2.45000e+01    2.80500e+02   -2.27407e+00   -1.30374e+00
    2.45000e+01    2.96500e+02   -2.37538e+00   -1.82738e+00
    2.45000e+01    3.12500e+02   -2.42738e+00   -2.21949e+00
    2.45000e+01    3.28500e+02   -2.41559e+00   -2.50709e+00
    2.45000e+01    3.44500e+02   -2.35405e+00   -2.72153e+00
    2.45000e+01    3.60500e+02   -2.27812e+00   -2.89340e+00
    2.45000e+01    3.76500e+02   -2.23755e+00   -3.05143e+00
    2.45000e+01    3.92500e+02   -2.28100e+00   -3.21635e+00
    2.45000e+01    4.08500e+02   -2.43783e+00   -3.39296e+00
    2.45000e+01    4.24500e+02   -2.69987e+00   -3.56463e+00
    2.45000e+01    4.40500e+02   -2.99326e+00   -3.68211e+00
    2.45000e+01    4.56500e+02   -3.09000e+00   -3.55000e+00
    2.45000e+01    4.72500e+02   -2.76000e+00   -2.77000e+00
    2.45000e+01    4.88500e+02   -3.87627e+00   -3.05346e+00
    2.45000e+01    5.04500e+02   -5.45310e+00   -4.09943e+00
    2.45000e+01    5.20500e+02   -7.08572e+00   -5.50419e+00
    2.45000e+01    5.36500e+02   -8.61137e+00   -6.95148e+00
    2.45000e+01    5.52500e+02   -9.85834e+00   -8.15048e+00
    2.45000e+01    5.68500e+02   -1.06191e+01   -8.82203e+00
    2.45000e+01    5.84500e+02   -1.06739e+01   -8.72467e+00
    2.45000e+01    6.00500e+02   -9.87018e+00   -7.72344e+00
    2.45000e+01    6.16500e+02   -8.24853e+00   -5.87628e+00
    2.45000e+01    6.32500e+02   -6.12132e+00   -3.46985e+00
    2.45000e+01    6.48500e+02   -4.00517e+00   -9.50419e-01
    2.45000e+01    6.64500e+02   -2.40995e+00    1.23567e+00
    2.45000e+01    6.80500e+02   -1.59335e+00    2.80613e+00
    2.45000e+01    6.96500e+02   -1.45528e+00    3.71364e+00
    2.45000e+01    7.12500e+02   -1.61817e+00    4.13117e+00
    2.45000e+01    7.28500e+02   -1.58153e+00    4.39360e+00
    2.45000e+01    7.44500e+02   -7.59648e-01    5.00291e+00
    2.45000e+01    7.60500e+02    1.17313e+00    6.05849e+00
    2.45000e+01    7.76500e+02    3.67612e+00    6.56018e+00
    2.45000e+01    7.92500e+02    6.39490e+00    6.42189e+00
    4.05000e+01    8.50000e+00    1.92304e+01    4.64313e+00
    4.05000e+01    2.45000e+01    1.84272e+01    4.50883e+00
    4.05000e+01    4.05000e+01    1.74884e+01    4.33707e+00
    4.05000e+01    5.65000e+01    1.63922e+01    4.12662e+00
    4.05000e+01    7.25000e+01    1.51314e+01    3.87711e+00
    4.05000e+01    8.85000e+01    1.37161e+01    3.58834e+00
    4.05000e+01    1.04500e+02    1.21696e+01    3.25914e+00
    4.05000e+01    1.20500e+02    1.05196e+01    2.88554e+00
    4.05000e+01    1.36500e+02    8.78253e+00    2.45837e+00
    4.05000e+01    1.52500e+02    6.93654e+00    1.96002e+00
    4.05000e+01    1.68500e+02    4.81910e+00    1.35992e+00
    4.05000e+01    1.84500e+02    1.79690e+00    6.23739e-01
    4.05000e+01    2.00500e+02   -1.72263e+00   -1.02134e-01
    4.05000e+01    2.16500e+02   -2.56954e+00   -4.18137e-01
    4.05000e+01    2.32500e+02   -2.58977e+00   -4.05745e-01
    4.05000e+01    2.48500e+02   -3.93604e+00   -4.97123e-01
    4.05000e+01    2.64500e+02   -4.59493e+00   -9.72254e-01
    4.05000e+01    2.80500e+02   -4.54907e+00   -1.50742e+00
    4.05000e+01    2.96500e+02   -4.34508e+00   -1.88521e+00
    4.05000e+01    3.12500e+02   -4.09398e+00   -2.11172e+00
    4.05000e+01    3.28500e+02   -3.80893e+00   -2.23459e+00
    4.05000e+01    3.44500e+02   -3.49854e+00   -2.28951e+00
    4.05000e+01    3.60500e+02   -3.20264e+00   -2.30898e+00
    4.05000e+01    3.76500e+02   -2.99216e+00   -2.32860e+00
    4.05000e+01    3.92500e+02   -2.94131e+00   -2.37325e+00
    4.05000e+01    4.08500e+02   -3.10052e+00   -2.43848e+00
    4.05000e+01    4.24500e+02   -3.48190e+00   -2.47975e+00
    4.05000e+01    4.40500e+02   -4.03401e+00   -2.40232e+00
    4.05000e+01    4.56500e+02   -4.57855e+00   -2.04563e+00
    4.05000e+01    4.72500e+02   -5.05913e+00   -1.65018e+00
    4.05000e+01    4.88500e+02   -5.92877e+00   -2.21907e+00
    4.05000e+01    5.04500e+02   -7.21428e+00   -3.65255e+00
    4.05000e+01    5.20500e+02   -8.72172e+00   -5.48558e+00
    4.05000e+01    5.36500e+02   -1.02655e+01   -7.38361e+00
    4.05000e+01    5.52500e+02   -1.16336e+01   -9.03155e+00
    4.05000e+01    5.68500e+02   -1.25542e+01   -1.00883e+01
    4.05000e+01    5.84500e+02   -1.26866e+01   -1.02061e+01
    4.05000e+01    6.00500e+02   -1.17061e+01   -9.13019e+00
    4.05000e+01    6.16500e+02   -9.54807e+00   -6.87339e+00
    4.05000e+01    6.32500e+02   -6.61402e+00   -3.82052e+00
    4.05000e+01    6.48500e+02   -3.68088e+00   -6.28354e-01
    4.05000e+01    6.64500e+02   -1.58004e+00    2.01935e+00
    4.05000e+01    6.80500e+02   -7.08798e-01    3.73333e+00
    4.05000e+01    6.96500e+02   -8.41222e-01    4.49763e+00
    4.05000e+01    7.12500e+02   -1.34989e+00    4.61527e+00
    4.05000e+01    7.28500e+02   -1.61212e+00    4.49244e+00
    4.05000e+01    7.44500e+02   -9.90000e-01    4.73000e+00
    4.05000e+01    7.60500e+02    1.31000e+00    6.15000e+00
    4.05000e+01    7.76500e+02    4.00522e+00    6.38982e+00
    4.05000e+01    7.92500e+02    6.87219e+00    5.99425e+00
    5.65000e+01    8.50000e+00    1.80517e+01    4.43468e+00
    5.65000e+01    2.45000e+01    1.73228e+01    4.31095e+00
    5.65000e+01    4.05000e+01    1.64403e+01    4.14583e+00
    5.65000e+01    5.65000e+01    1.53715e+01    3.93785e+00
    5.65000e+01    7.25000e+01    1.41044e+01    3.68681e+00
    5.65000e+01    8.85000e+01    1.26539e+01    3.39321e+00
    5.65000e+01    1.04500e+02    1.10552e+01    3.05658e+00
    5.65000e+01    1.20500e+02    9.34594e+00    2.67301e+00
    5.65000e+01    1.36500e+02    7.53697e+00    2.23233e+00
    5.65000e+01    1.52500e+02    5.57446e+00    1.71652e+00
    5.65000e+01    1.68500e+02    3.29907e+00    1.10440e+00
    5.65000e+01    1.84500e+02    5.74591e-01    4.01795e-01
    5.65000e+01    2.00500e+02   -2.03303e+00   -2.90829e-01
    5.65000e+01    2.16500e+02   -3.55924e+00   -8.26324e-01
    5.65000e+01    2.32500e+02   -4.47623e+00   -1.21113e+00
    5.65000e+01    2.48500e+02   -5.46827e+00   -1.56796e+00
    5.65000e+01    2.64500e+02   -6.06684e+00   -1.91389e+00
    5.65000e+01    2.80500e+02   -6.05226e+00   -2.11737e+00
    5.65000e+01    2.96500e+02   -5.70443e+00   -2.13928e+00
    5.65000e+01    3.12500e+02   -5.24923e+00   -2.06293e+00
    5.65000e+01    3.28500e+02   -4.74744e+00   -1.94492e+00
    5.65000e+01    3.44500e+02   -4.19991e+00   -1.78975e+00
    5.65000e+01    3.60500e+02   -3.66175e+00   -1.61533e+00
    5.65000e+01    3.76500e+02   -3.24996e+00   -1.47021e+00
    5.65000e+01    3.92500e+02   -3.07874e+00   -1.39211e+00
    5.65000e+01    4.08500e+02   -3.21317e+00   -1.36742e+00
    5.65000e+01    4.24500e+02   -3.67654e+00   -1.32014e+00
    5.65000e+01    4.40500e+02   -4.47231e+00   -1.13430e+00
    5.65000e+01    4.56500e+02   -5.56930e+00   -7.62331e-01
    5.65000e+01    4.72500e+02   -6.80000e+00   -5.80000e-01
    5.65000e+01    4.88500e+02   -7.53289e+00   -1.56848e+00
    5.65000e+01    5.04500e+02   -8.54582e+00   -3.30318e+00
    5.65000e+01    5.20500e+02   -9.91479e+00   -5.44995e+00
    5.65000e+01    5.36500e+02   -1.14698e+01   -7.73359e+00
    5.65000e+01    5.52500e+02   -1.29894e+01   -9.83612e+00
    5.65000e+01    5.68500e+02   -1.41788e+01   -1.13591e+01
    5.65000e+01    5.84500e+02   -1.45906e+01   -1.18209e+01
    5.65000e+01    6.00500e+02   -1.36146e+01   -1.07540e+01
    5.65000e+01    6.16500e+02   -1.09316e+01   -8.04508e+00
    5.65000e+01    6.32500e+02   -7.06904e+00   -4.21538e+00
    5.65000e+01    6.48500e+02   -3.09505e+00   -1.55215e-01
    5.65000e+01    6.64500e+02   -3.40000e-01    3.08000e+00
    5.65000e+01    6.80500e+02    4.38726e-01    4.86563e+00
    5.65000e+01    6.96500e+02   -9.98192e-02    5.39570e+00
    5.65000e+01    7.12500e+02   -8.48734e-01    5.26732e+00
    5.65000e+01    7.28500e+02   -1.07977e+00    4.95954e+00
    5.65000e+01    7.44500e+02   -2.22778e-01    5.01880e+00
    5.65000e+01    7.60500e+02    1.93773e+00    5.56784e+00
    5.65000e+01    7.76500e+02    4.73811e+00    5.62418e+00
    5.65000e+01    7.92500e+02    7.72801e+00    5.11389e+00
    7.25000e+01    8.50000e+00    1.68241e+01    4.18752e+00
    7.25000e+01    2.45000e+01    1.61860e+01    4.07403e+00
    7.25000e+01    4.05000e+01    1.53742e+01    3.91441e+00
    7.25000e+01    5.65000e+01    1.43367e+01    3.70659e+00
    7.25000e+01    7.25000e+01    1.30515e+01    3.45056e+00
    7.25000e+01    8.85000e+01    1.15409e+01    3.14832e+00
    7.25000e+01    1.04500e+02    9.86358e+00    2.80189e+00
    7.25000e+01    1.20500e+02    8.08410e+00    2.40998e+00
    7.25000e+01    1.36500e+02    6.23288e+00    1.96461e+00
    7.25000e+01    1.52500e+02    4.27806e+00    1.45018e+00
    7.25000e+01    1.68500e+02    2.14439e+00    8.48375e-01
    7.25000e+01    1.84500e+02   -1.53552e-01    1.53883e-01
    7.25000e+01    2.00500e+02   -2.33374e+00   -6.09064e-01
    7.25000e+01    2.16500e+02   -4.07104e+00   -1.40114e+00
    7.25000e+01    2.32500e+02   -5.41885e+00   -2.17841e+00
    7.25000e+01    2.48500e+02   -6.47213e+00   -2.81911e+00
    7.25000e+01    2.64500e+02   -6.99273e+00   -3.09070e+00
    7.25000e+01    2.80500e+02   -6.85578e+00   -2.87394e+00
    7.25000e+01    2.96500e+02   -6.34145e+00   -2.38524e+00
    7.25000e+01    3.12500e+02   -5.75951e+00   -1.92841e+00
    7.25000e+01    3.28500e+02   -5.12898e+00   -1.55887e+00
    7.25000e+01    3.44500e+02   -4.36427e+00   -1.17846e+00
    7.25000e+01    3.60500e+02   -3.54851e+00   -7.80853e-01
    7.25000e+01    3.76500e+02   -2.90081e+00   -4.63600e-01
    7.25000e+01    3.92500e+02   -2.60189e+00   -3.05658e-01
    7.25000e+01    4.08500e+02   -2.70403e+00   -2.94306e-01
    7.25000e+01    4.24500e+02   -3.18253e+00   -3.30001e-01
    7.25000e+01    4.40500e+02   -4.05686e+00   -2.88295e-01
    7.25000e+01    4.56500e+02   -5.32519e+00   -1.68588e-01
    7.25000e+01    4.72500e+02   -6.69065e+00   -3.30153e-01
    7.25000e+01    4.88500e+02   -7.79074e+00   -1.29447e+00
    7.25000e+01    5.04500e+02   -8.92171e+00   -3.01589e+00
    7.25000e+01    5.20500e+02   -1.03111e+01   -5.26329e+00
    7.25000e+01    5.36500e+02   -1.19167e+01   -7.79581e+00
    7.25000e+01    5.52500e+02   -1.35823e+01   -1.02941e+01
    7.25000e+01    5.68500e+02   -1.50771e+01   -1.23208e+01
    7.25000e+01    5.84500e+02   -1.59933e+01   -1.32827e+01
    7.25000e+01    6.00500e+02   -1.53771e+01   -1.24088e+01
    7.25000e+01    6.16500e+02   -1.22772e+01   -9.26924e+00
    7.25000e+01    6.32500e+02   -7.65165e+00   -4.73790e+00
    7.25000e+01    6.48500e+02   -2.83638e+00    9.74543e-02
    7.25000e+01    6.64500e+02    7.80000e-01    4.12000e+00
    7.25000e+01    6.80500e+02    1.04305e+00    5.66170e+00
    7.25000e+01    6.96500e+02    1.72280e-01    5.98851e+00
    7.25000e+01    7.12500e+02   -5.68846e-01    5.73683e+00
    7.25000e+01    7.28500e+02   -5.00965e-01    5.29893e+00
    7.25000e+01    7.44500e+02    7.00454e-01    4.99537e+00
    7.25000e+01    7.60500e+02    2.96136e+00    4.83727e+00
    7.25000e+01    7.76500e+02    5.84925e+00    4.49681e+00
    7.25000e+01    7.92500e+02    8.93830e+00    3.84846e+00
    8.85000e+01    8.50000e+00    1.55183e+01    3.89972e+00
    8.85000e+01    2.45000e+01    1.49935e+01    3.79770e+00
    8.85000e+01    4.05000e+01    1.42762e+01    3.64448e+00
    8.85000e+01    5.65000e+01    1.32801e+01    3.43650e+00
    8.85000e+01    7.25000e+01    1.19621e+01    3.17355e+00
    8.85000e+01    8.85000e+01    1.03574e+01    2.86021e+00
    8.85000e+01    1.04500e+02    8.57058e+00    2.50381e+00
    8.85000e+01    1.20500e+02    6.72446e+00    2.10924e+00
    8.85000e+01    1.36500e+02    4.89896e+00    1.67426e+00
    8.85000e+01    1.52500e+02    3.10189e+00    1.18751e+00
    8.85000e+01    1.68500e+02    1.29235e+00    6.28725e-01
    8.85000e+01    1.84500e+02   -5.47955e-01   -3.10519e-02
    8.85000e+01    2.00500e+02   -2.35945e+00   -8.32077e-01
    8.85000e+01    2.16500e+02   -4.05348e+00   -1.81829e+00
    8.85000e+01    2.32500e+02   -5.59161e+00   -2.95947e+00
    8.85000e+01    2.48500e+02   -6.84765e+00   -3.97223e+00
    8.85000e+01    2.64500e+02   -7.38549e+00   -4.25228e+00
    8.85000e+01    2.80500e+02   -6.95883e+00   -3.47860e+00
    8.85000e+01    2.96500e+02   -6.14360e+00   -2.30572e+00
    8.85000e+01    3.12500e+02   -5.53391e+00   -1.49723e+00
    8.85000e+01    3.28500e+02   -4.91892e+00   -9.89150e-01
    8.85000e+01    3.44500e+02   -3.93353e+00   -4.01176e-01
    8.85000e+01    3.60500e+02   -2.75720e+00    2.59269e-01
    8.85000e+01    3.76500e+02   -1.83328e+00    7.48152e-01
    8.85000e+01    3.92500e+02   -1.45724e+00    9.03836e-01
    8.85000e+01    4.08500e+02   -1.62702e+00    7.42498e-01
    8.85000e+01    4.24500e+02   -2.12243e+00    4.13159e-01
    8.85000e+01    4.40500e+02   -2.91989e+00    1.08857e-01
    8.85000e+01    4.56500e+02   -4.19184e+00   -6.83019e-02
    8.85000e+01    4.72500e+02   -5.65212e+00   -3.37060e-01
    8.85000e+01    4.88500e+02   -6.99579e+00   -1.09983e+00
    8.85000e+01    5.04500e+02   -8.32157e+00   -2.56509e+00
    8.85000e+01    5.20500e+02   -9.80050e+00   -4.69804e+00
    8.85000e+01    5.36500e+02   -1.14478e+01   -7.30296e+00
    8.85000e+01    5.52500e+02   -1.31527e+01   -1.00505e+01
    8.85000e+01    5.68500e+02   -1.47436e+01   -1.24747e+01
    8.85000e+01    5.84500e+02   -1.60092e+01   -1.39073e+01
    8.85000e+01    6.00500e+02   -1.61400e+01   -1.34200e+01
    8.85000e+01    6.16500e+02   -1.28532e+01   -9.98286e+00
    8.85000e+01    6.32500e+02   -8.21587e+00   -5.26876e+00
    8.85000e+01    6.48500e+02   -3.67528e+00   -4.47809e-01
    8.85000e+01    6.64500e+02   -5.89057e-01    3.37122e+00
    8.85000e+01    6.80500e+02    9.06964e-02    5.31501e+00
    8.85000e+01    6.96500e+02   -4.83031e-01    5.87504e+00
    8.85000e+01    7.12500e+02   -8.70281e-01    5.69472e+00
    8.85000e+01    7.28500e+02   -2.57140e-01    5.15592e+00
    8.85000e+01    7.44500e+02    1.50028e+00    4.52126e+00
    8.85000e+01    7.60500e+02    4.13518e+00    3.87735e+00
    8.85000e+01    7.76500e+02    7.24288e+00    3.15683e+00
    8.85000e+01    7.92500e+02    1.04465e+01    2.31680e+00
    1.04500e+02    8.50000e+00    1.40939e+01    3.56807e+00
    1.04500e+02    2.45000e+01    1.37113e+01    3.48067e+00
    1.04500e+02    4.05000e+01    1.31281e+01    3.33787e+00
    1.04500e+02    5.65000e+01    1.21963e+01    3.13247e+00
    1.04500e+02    7.25000e+01    1.08263e+01    2.86188e+00
    1.04500e+02    8.85000e+01    9.07087e+00    2.53441e+00
    1.04500e+02    1.04500e+02    7.12007e+00    2.16667e+00
    1.04500e+02    1.20500e+02    5.20009e+00    1.77384e+00
    1.04500e+02    1.36500e+02    3.46406e+00    1.36251e+00
    1.04500e+02    1.52500e+02    1.95171e+00    9.29176e-01
    1.04500e+02    1.68500e+02    6.13342e-01    4.57999e-01
    1.04500e+02    1.84500e+02   -6.47758e-01   -8.86269e-02
    1.04500e+02    2.00500e+02   -1.95132e+00   -7.88597e-01
    1.04500e+02    2.16500e+02   -3.37415e+00   -1.77313e+00
    1.04500e+02    2.32500e+02   -4.89155e+00   -3.13678e+00
    1.04500e+02    2.48500e+02   -6.45251e+00   -4.63143e+00
    1.04500e+02    2.64500e+02   -7.23331e+00   -5.16455e+00
    1.04500e+02    2.80500e+02   -6.27797e+00   -3.59801e+00
    1.04500e+02    2.96500e+02   -4.92331e+00   -1.51222e+00
    1.04500e+02    3.12500e+02   -4.51891e+00   -5.77863e-01
    1.04500e+02    3.28500e+02   -4.15432e+00   -2.06802e-01
    1.04500e+02    3.44500e+02   -2.84183e+00    6.14443e-01
    1.04500e+02    3.60500e+02   -1.15131e+00    1.62199e+00
    1.04500e+02    3.76500e+02    9.41590e-02    2.28009e+00
    1.04500e+02    3.92500e+02    4.27318e-01    2.31466e+00
    1.04500e+02    4.08500e+02   -1.34892e-01    1.76507e+00
    1.04500e+02    4.24500e+02   -9.27651e-01    9.17228e-01
    1.04500e+02    4.40500e+02   -1.55390e+00    1.12992e-01
    1.04500e+02    4.56500e+02   -2.90631e+00   -2.39020e-01
    1.04500e+02    4.72500e+02   -4.37207e+00   -3.03803e-01
    1.04500e+02    4.88500e+02   -5.67234e+00   -6.37134e-01
    1.04500e+02    5.04500e+02   -7.01216e+00   -1.67442e+00
    1.04500e+02    5.20500e+02   -8.51487e+00   -3.53555e+00
    1.04500e+02    5.36500e+02   -1.01459e+01   -6.04844e+00
    1.04500e+02    5.52500e+02   -1.17588e+01   -8.83671e+00
    1.04500e+02    5.68500e+02   -1.31365e+01   -1.13771e+01
    1.04500e+02    5.84500e+02   -1.40300e+01   -1.29200e+01
    1.04500e+02    6.00500e+02   -1.40550e+01   -1.23035e+01
    1.04500e+02    6.16500e+02   -1.18001e+01   -9.45499e+00
    1.04500e+02    6.32500e+02   -8.18510e+00   -5.36867e+00
    1.04500e+02    6.48500e+02   -4.64298e+00   -1.17407e+00
    1.04500e+02    6.64500e+02   -2.25903e+00    2.22210e+00
    1.04500e+02    6.80500e+02   -1.47920e+00    4.29530e+00
    1.04500e+02    6.96500e+02   -1.68953e+00    5.14334e+00
    1.04500e+02    7.12500e+02   -1.62976e+00    5.11484e+00
    1.04500e+02    7.28500e+02   -2.62394e-01    4.50697e+00
    1.04500e+02    7.44500e+02    2.24481e+00    3.61722e+00
    1.04500e+02    7.60500e+02    5.41163e+00    2.62796e+00
    1.04500e+02    7.76500e+02    8.83568e+00    1.60413e+00
    1.04500e+02    7.92500e+02    1.21720e+01    5.80329e-01
    1.20500e+02    8.50000e+00    1.24942e+01    3.18654e+00
    1.20500e+02    2.45000e+01    1.22841e+01    3.11880e+00
    1.20500e+02    4.05000e+01    1.18995e+01    2.99559e+00
    1.20500e+02    5.65000e+01    1.10816e+01    2.80103e+00
    1.20500e+02    7.25000e+01    9.63328e+00    2.52348e+00
    1.20500e+02    8.85000e+01    7.62537e+00    2.17581e+00
    1.20500e+02    1.04500e+02    5.40845e+00    1.79113e+00
    1.20500e+02    1.20500e+02    3.38261e+00    1.39916e+00
    1.20500e+02    1.36500e+02    1.78698e+00    1.01563e+00
    1.20500e+02    1.52500e+02    6.66663e-01    6.47990e-01
    1.20500e+02    1.68500e+02   -6.37720e-02    2.96721e-01
    1.20500e+02    1.84500e+02   -5.63749e-01   -5.75147e-02
    1.20500e+02    2.00500e+02   -1.06759e+00   -4.81760e-01
    1.20500e+02    2.16500e+02   -1.91000e+00   -1.14000e+00
    1.20500e+02    2.32500e+02   -3.07911e+00   -2.28439e+00
    1.20500e+02    2.48500e+02   -4.78439e+00   -3.90932e+00
    1.20500e+02    2.64500e+02   -6.21000e+00   -5.10000e+00
    1.20500e+02    2.80500e+02   -4.71887e+00   -2.78574e+00
    1.20500e+02    2.96500e+02   -2.79000e+00    4.00000e-02
    1.20500e+02    3.12500e+02   -2.81000e+00    7.60000e-01
    1.20500e+02    3.28500e+02   -2.73000e+00    8.50000e-01
    1.20500e+02    3.44500e+02   -8.56045e-01    2.07531e+00
    1.20500e+02    3.60500e+02    1.39987e+00    3.45557e+00
    1.20500e+02    3.76500e+02    3.00733e+00    4.27344e+00
    1.20500e+02    3.92500e+02    3.23857e+00    4.07245e+00
    1.20500e+02    4.08500e+02    1.84875e+00    2.79276e+00
    1.20500e+02    4.24500e+02   -3.00000e-01    1.08000e+00
    1.20500e+02    4.40500e+02   -1.05000e+00   -3.60000e-01
    1.20500e+02    4.56500e+02   -2.48725e+00   -5.79567e-01
    1.20500e+02    4.72500e+02   -3.26977e+00   -5.43756e-02
    1.20500e+02    4.88500e+02   -4.09285e+00    3.00268e-01
    1.20500e+02    5.04500e+02   -5.24945e+00   -1.77297e-01
    1.20500e+02    5.20500e+02   -6.70457e+00   -1.69652e+00
    1.20500e+02    5.36500e+02   -8.28680e+00   -4.03324e+00
    1.20500e+02    5.52500e+02   -9.78012e+00   -6.70119e+00
    1.20500e+02    5.68500e+02   -1.09543e+01   -9.08434e+00
    1.20500e+02    5.84500e+02   -1.16005e+01   -1.04353e+01
    1.20500e+02    6.00500e+02   -1.13930e+01   -1.00651e+01
    1.20500e+02    6.16500e+02   -9.86024e+00   -7.99196e+00
    1.20500e+02    6.32500e+02   -7.38419e+00   -4.86545e+00
    1.20500e+02    6.48500e+02   -4.89542e+00   -1.52939e+00
    1.20500e+02    6.64500e+02   -3.17672e+00    1.29665e+00
    1.20500e+02    6.80500e+02   -2.50516e+00    3.19209e+00
    1.20500e+02    6.96500e+02   -2.50273e+00    4.09540e+00
    1.20500e+02    7.12500e+02   -2.17000e+00    4.14000e+00
    1.20500e+02    7.28500e+02   -3.03636e-03    3.43993e+00
    1.20500e+02    7.44500e+02    3.17086e+00    2.35558e+00
    1.20500e+02    7.60500e+02    6.82348e+00    1.11494e+00
    1.20500e+02    7.76500e+02    1.05583e+01   -1.42054e-01
    1.20500e+02    7.92500e+02    1.40075e+01   -1.31434e+00
    1.36500e+02    8.50000e+00    1.06451e+01    2.74453e+00
    1.36500e+02    2.45000e+01    1.06187e+01    2.70152e+00
    1.36500e+02    4.05000e+01    1.05287e+01    2.61571e+00
    1.36500e+02    5.65000e+01    9.92940e+00    2.45190e+00
    1.36500e+02    7.25000e+01    8.37195e+00    2.17059e+00
    1.36500e+02    8.85000e+01    5.92645e+00    1.79022e+00
    1.36500e+02    1.04500e+02    3.27307e+00    1.37792e+00
    1.36500e+02    1.20500e+02    1.10167e+00    9.81228e-01
    1.36500e+02    1.36500e+02   -2.91134e-01    6.16279e-01
